filename,readid,runid,exit_status,barcode,taxID,name,score,lineage
324212_1778,5a50cfb8-8f0a-46b7-b47f-4c3411489d3b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1280,Staphylococcus aureus,2378,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1778,2d834378-be41-4fbf-a66b-2ac1e2c5b539,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,28901,Salmonella enterica,5332,1:131567:2:1224:1236:91347:543:590:28901
324212_1778,60bf093a-a7da-4192-aeb0-affc73fb3aef,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,286,Pseudomonas,545,1:131567:2:1224:1236:72274:135621:286
324212_1778,15623f9f-73cc-49a9-8f07-eb0d3c20bd57,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,287,Pseudomonas aeruginosa,724,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1778,e18e211d-7184-40f2-a072-1128fc66d198,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,287,Pseudomonas aeruginosa,4548,1:131567:2:1224:1236:72274:135621:286:136841:287
324212_1778,3fb594ac-8802-4ccc-8e50-82773054d748,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1351,Enterococcus faecalis,10490,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1778,5e59bcbb-3a1a-4f6f-ae5a-9a749f4ea410,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1613,Limosilactobacillus fermentum,2834,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1778,59004d48-8736-478e-8bff-dc6449f0c33a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1386,Bacillus,19693,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1778,5c9edb22-7ff3-47af-ae7f-ac01c3c4a77f,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,913070,Salmonella enterica subsp. enterica serovar Gaminara,1936,1:131567:2:1224:1236:91347:543:590:28901:59201:913070
324212_1778,7d6ed4ea-abaf-4d52-9dec-00348f3df071,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,28901,Salmonella enterica,5184,1:131567:2:1224:1236:91347:543:590:28901
324212_1778,4db916ec-5336-41cc-9461-833386b2cae4,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1386,Bacillus,15521,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1778,8ecaf4fc-a32d-4f93-909e-80a5bb0b0b0a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1613,Limosilactobacillus fermentum,3707,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1778,43c13a1b-1cca-4b80-b534-a9843bd3d2b7,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,590,Salmonella,794,1:131567:2:1224:1236:91347:543:590
324212_1778,3ac272cf-b34a-40ba-b30a-027b5b2c4953,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1279,Staphylococcus,256,1:131567:2:1783272:1239:91061:1385:90964:1279
324212_1778,936189b8-0851-4e6e-885e-4515ec06f5e9,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,2500543,Salmonella sp. SSDFZ69,725,1:131567:2:1224:1236:91347:543:590:2614656:2500543
324212_1778,24aff032-6ffa-4586-bf6a-d21f6d790fbd,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1280,Staphylococcus aureus,1024,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1778,c3da7b43-3a93-496f-aad5-125060efc0ec,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1386,Bacillus,3281,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1778,39a160b4-5c52-49c3-be72-9bb0f8e1ccf5,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1351,Enterococcus faecalis,4543,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1778,b7058f57-a841-474c-8a9f-659d51113fde,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1280,Staphylococcus aureus,2271,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1778,af981be1-a814-4503-8cd6-3d21efa795c5,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1613,Limosilactobacillus fermentum,13067,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1778,07ee38ac-6fc6-4279-8d6a-887b5533a837,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1280,Staphylococcus aureus,2403,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1778,f196fc0c-6929-466e-82e2-38e2c82be4c9,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1386,Bacillus,3350,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1778,7e1c9ad2-9d1b-46dc-8bf4-cb38afadc445,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,83334,Escherichia coli O157:H7,3908,1:131567:2:1224:1236:91347:543:561:562:83334
324212_1778,c5753778-78b9-4429-818a-ff77f64a17ad,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1613,Limosilactobacillus fermentum,2921,1:131567:2:1783272:1239:91061:186826:33958:2742598:1613
324212_1778,55b28f80-96eb-4e4b-a645-a731a08d0037,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1386,Bacillus,738,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1778,45c022b9-f5f0-42c7-b4df-97ed9954ee8a,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1280,Staphylococcus aureus,5858,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1778,b8a77572-5e8c-4422-9dc4-de2ba623b413,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1351,Enterococcus faecalis,16470,1:131567:2:1783272:1239:91061:186826:81852:1350:1351
324212_1778,b285ceff-9fbe-4b46-82ef-bdfec908bd07,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1280,Staphylococcus aureus,3474,1:131567:2:1783272:1239:91061:1385:90964:1279:1280
324212_1778,04b959ce-2824-46dd-be92-76af4565cd76,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,562,Escherichia coli,729,1:131567:2:1224:1236:91347:543:561:562
324212_1778,b026e988-5e6f-41d6-aed9-dab9e3c9a64c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Classified,NA,1386,Bacillus,7524,1:131567:2:1783272:1239:91061:1385:186817:1386
324212_1778,795107b4-d6e0-4e9d-8056-af3023fe6ffa,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
324212_1778,474c37a1-b713-4e99-8b89-ab3823da13bc,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
324212_1778,b2131ef0-8d42-4b9d-a836-ed8e327ca6bb,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
324212_1778,12242486-23fa-4d04-9ce5-01513b69ba2b,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
324212_1778,9600e324-6133-43a0-91b4-9d805f25567c,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
324212_1778,9d6734ef-a646-48f7-aef5-0b3dbd53585d,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
324212_1778,d6076ac5-6c6e-4c94-9b52-cfc67f2289f1,f9b53105df0f6e165aa09f824bd26cbcb4dfa93a,Unclassified,NA,0,-,0,-
